classification,flag,press_length,date_string,timestamp,event_start,interval_length,interval
-1,0,6,20221221,17:31:12,93981,4,"[279, 279, 279, 292]"
1,0,28,20221221,17:31:28,94298,11,"[284, 279, 279, 279, 276, 276, 276, 276, 276, 279, 279]"
-1,0,5,20221221,17:32:47,95970,4,"[388, 388, 388, 403]"
-1,0,5,20221221,17:33:19,96646,1,[508]
-1,0,5,20221221,17:33:32,96915,2,"[452, 452]"
-1,0,5,20221221,17:33:48,97272,5,"[429, 426, 426, 429, 429]"
1,0,30,20221221,17:33:51,97337,15,"[289, 284, 284, 281, 281, 281, 279, 279, 279, 279, 281, 284, 281, 292, 292]"
1,0,28,20221221,17:33:56,97423,11,"[518, 322, 223, 223, 317, 317, 317, 317, 317, 327, 325]"
-1,0,4,20221221,17:34:40,98356,5,"[457, 436, 434, 441, 464]"
-1,0,4,20221221,17:34:41,98377,4,"[383, 381, 381, 388]"
-1,0,7,20221221,17:35:16,99119,5,"[386, 381, 381, 381, 396]"
1,0,32,20221221,17:35:34,99476,13,"[210, 185, 180, 180, 180, 180, 177, 177, 177, 175, 175, 175, 182]"
1,0,21,20221221,17:35:37,99552,12,"[198, 193, 185, 210, 175, 182, 182, 182, 182, 180, 182, 185]"
-1,0,6,20221221,17:35:41,99644,5,"[408, 116, 431, 431, 368]"
-1,0,5,20221221,17:36:07,100175,4,"[447, 444, 441, 449]"
-1,0,6,20221221,17:37:14,101599,4,"[355, 353, 355, 355]"
-1,0,5,20221221,17:37:22,101766,3,"[477, 490, 492]"
-1,0,4,20221221,17:37:39,102116,7,"[464, 459, 454, 452, 452, 452, 457]"
-1,0,4,20221221,17:37:40,102143,6,"[457, 452, 452, 454, 454, 454]"
-1,0,5,20221221,17:38:13,102843,5,"[414, 231, 414, 414, 309]"
1,0,30,20221221,17:38:39,103383,11,"[271, 269, 274, 271, 271, 269, 269, 271, 269, 266, 269]"
-1,0,6,20221221,17:38:51,103649,6,"[350, 462, 462, 467, 467, 467]"
-1,0,4,20221221,17:38:54,103701,5,"[518, 520, 518, 520, 518]"
-1,0,4,20221221,17:38:56,103724,3,"[462, 459, 459]"
1,0,24,20221221,17:38:59,103794,12,"[241, 236, 236, 236, 236, 236, 236, 238, 238, 236, 236, 236]"
-1,0,5,20221221,17:39:03,103881,4,"[441, 441, 447, 449]"
-1,0,4,20221221,17:39:08,103998,6,"[370, 454, 454, 457, 474, 472]"
-1,0,4,20221221,17:39:16,104157,2,"[452, 312]"
-1,0,6,20221221,17:39:23,104320,3,"[535, 530, 533]"
-1,0,4,20221221,17:39:48,104840,18,"[439, 426, 421, 424, 424, 426, 426, 429, 429, 429, 429, 429, 429, 393, 429, 429, 434, 434]"
-1,0,4,20221221,17:39:55,104981,6,"[495, 439, 350, 294, 276, 246]"
-1,0,5,20221221,17:53:46,122427,5,"[233, 236, 238, 238, 241]"
-1,0,3,20221218,09:29:42,2119,0,[]
1,0,30,20221218,09:31:34,4481,3,"[419, 426, 434]"
-1,0,6,20221218,09:52:24,30750,1,[284]
-1,0,4,20221218,09:54:19,33165,5,"[271, 271, 271, 271, 279]"
-1,0,5,20221218,09:56:25,35826,7,"[256, 251, 254, 256, 266, 271, 279]"
1,0,29,20221218,09:59:41,39954,22,"[353, 353, 297, 345, 335, 332, 335, 335, 335, 337, 337, 337, 335, 332, 332, 330, 327, 327, 325, 330, 330, 335]"
-1,0,5,20221218,10:01:29,42230,1,[393]
1,0,31,20221218,10:03:31,44803,13,"[492, 492, 248, 228, 226, 231, 231, 231, 226, 223, 226, 231, 241]"
-1,0,4,20221218,10:05:46,47623,5,"[223, 218, 220, 220, 223]"
-1,0,4,20221218,10:06:13,48195,5,"[546, 218, 215, 215, 215]"
1,0,23,20221218,10:07:50,50215,13,"[203, 195, 193, 195, 185, 195, 195, 195, 193, 190, 190, 195, 200]"
1,0,26,20221218,10:10:56,54102,12,"[213, 210, 213, 213, 208, 215, 215, 215, 215, 215, 218, 226]"
1,0,23,20221218,10:11:21,54639,16,"[195, 193, 190, 195, 195, 198, 198, 198, 200, 200, 200, 203, 203, 205, 205, 205]"
-1,0,4,20221218,10:16:14,60800,4,"[147, 144, 147, 152]"
1,0,30,20221218,10:18:49,64050,14,"[180, 167, 160, 157, 154, 154, 154, 154, 152, 152, 157, 149, 149, 157]"
1,0,25,20221218,10:19:48,65296,9,"[210, 203, 200, 198, 198, 200, 200, 200, 203]"
-1,0,4,20221218,10:23:40,70171,5,"[149, 132, 129, 132, 137]"
1,0,27,20221218,10:28:26,76197,21,"[203, 198, 200, 200, 193, 203, 203, 203, 203, 203, 203, 205, 205, 205, 205, 205, 205, 210, 213, 215, 226]"
-1,0,5,20221218,10:31:45,80373,3,"[177, 170, 170]"
-1,0,6,20230113,16:28:51,17236,4,"[241, 238, 238, 238]"
-1,0,6,20230113,16:29:15,17738,4,"[264, 246, 246, 251]"
-1,0,5,20230113,16:29:29,18044,1,[515]
1,0,28,20230113,16:29:43,18338,10,"[347, 350, 342, 342, 342, 345, 353, 365, 424, 426]"
-1,0,3,20230113,16:33:38,23298,5,"[309, 284, 284, 287, 292]"
1,0,42,20230113,16:34:58,24956,8,"[360, 243, 238, 236, 236, 127, 241, 251]"
-1,0,6,20230113,16:35:31,25665,7,"[238, 223, 223, 223, 226, 226, 462]"
1,0,37,20230113,16:38:29,29348,17,"[261, 256, 424, 246, 246, 241, 241, 241, 241, 241, 238, 238, 238, 251, 241, 241, 246]"
-1,0,5,20230113,16:41:53,33664,7,"[388, 213, 205, 213, 213, 218, 243]"
-1,0,6,20230113,16:45:27,38165,6,"[264, 251, 251, 251, 254, 264]"
1,0,27,20230113,16:55:46,51191,10,"[195, 193, 193, 193, 193, 193, 193, 195, 198, 200]"
-1,0,5,20230113,16:56:10,51699,7,"[175, 160, 157, 162, 167, 165, 165]"
-1,0,4,20230113,16:57:07,52915,7,"[185, 175, 116, 175, 175, 175, 175]"
1,0,33,20230113,16:59:15,55587,20,"[238, 236, 236, 233, 246, 233, 231, 231, 231, 228, 228, 228, 226, 226, 231, 231, 490, 490, 243, 256]"
-1,0,6,20230113,16:59:24,55786,1,[530]
-1,0,6,20230113,17:01:18,58173,4,"[193, 190, 190, 195]"
-1,0,5,20230113,17:04:32,62265,4,"[307, 309, 309, 279]"
-1,0,6,20230113,17:31:48,96663,1,[363]
-1,0,4,20230114,08:28:29,39479,1,[568]
-1,0,4,20230114,08:28:42,39728,1,[452]
-1,0,5,20230114,08:28:53,39982,1,[485]
-1,0,6,20230114,08:29:40,40976,4,"[419, 129, 373, 378]"
-1,0,5,20230114,08:29:50,41172,4,"[454, 452, 454, 452]"
-1,0,6,20230114,08:29:52,41218,2,"[444, 447]"
-1,0,5,20230114,08:29:56,41298,3,"[419, 416, 416]"
-1,0,5,20230114,08:30:51,42456,1,[449]
-1,4,5,20230114,08:30:52,42484,10,"[269, 254, 246, 246, 246, 243, 243, 243, 246, 251]"
1,4,31,20230114,08:30:52,42483,10,"[269, 254, 246, 246, 246, 243, 243, 243, 246, 251]"
1,0,31,20230114,08:31:19,43039,10,"[236, 226, 223, 218, 215, 215, 205, 215, 215, 220]"
-1,0,5,20230114,08:32:36,44674,1,[541]
-1,0,4,20230114,08:33:08,45354,1,[416]
1,0,32,20230114,08:33:09,45376,10,"[358, 281, 149, 279, 281, 281, 287, 287, 416, 533]"
-1,0,4,20230114,08:33:40,46037,6,"[520, 520, 365, 469, 396, 317]"
-1,0,4,20230114,08:33:56,46359,3,"[386, 462, 365]"
1,0,34,20230114,08:34:15,46769,7,"[231, 203, 38, 215, 215, 215, 218]"
-1,0,6,20230114,08:34:27,47013,1,[368]
1,0,26,20230114,08:34:30,47079,7,"[279, 266, 266, 269, 266, 274, 276]"
-1,0,4,20230114,08:34:53,47547,1,[355]
-1,0,5,20230114,08:34:59,47671,1,[345]
1,0,32,20230114,08:35:10,47909,8,"[266, 264, 264, 264, 266, 266, 269, 538]"
1,0,22,20230114,08:35:15,48025,8,"[406, 353, 259, 254, 254, 254, 264, 279]"
1,0,24,20230114,08:35:22,48166,13,"[340, 55, 248, 248, 243, 180, 241, 241, 243, 246, 142, 149, 205]"
-1,0,4,20230114,08:35:30,48342,2,"[426, 426]"
-1,0,4,20230114,08:35:43,48624,2,"[360, 431]"
-1,0,4,20230114,08:35:55,48855,1,[284]
-1,0,5,20230114,08:35:57,48899,1,[508]
1,0,25,20230114,08:36:26,49502,9,"[256, 248, 241, 236, 236, 238, 238, 241, 256]"
-1,0,5,20230114,08:37:16,50575,4,"[474, 309, 441, 574]"
-1,0,5,20230114,08:37:24,50717,3,"[480, 546, 355]"
1,0,16,20230114,08:37:35,50965,3,"[464, 546, 388]"
1,0,24,20230114,08:37:36,50997,8,"[294, 284, 281, 279, 281, 281, 281, 289]"
-1,0,4,20230114,08:38:19,51897,1,[505]
1,0,27,20230114,08:38:42,52383,12,"[375, 297, 292, 299, 297, 297, 193, 297, 297, 294, 304, 408]"
-1,0,4,20230114,08:40:48,55047,2,"[525, 525]"
-1,0,5,20230114,08:41:33,55970,4,"[355, 355, 335, 248]"
-1,0,4,20230114,08:41:39,56105,1,[543]
-1,0,4,20230114,08:41:40,56117,0,[]
-1,0,6,20230114,08:42:09,56745,2,"[535, 535]"
1,0,25,20230114,08:42:38,57348,9,"[271, 228, 259, 259, 259, 259, 259, 261, 261]"
1,0,27,20230114,08:42:41,57408,10,"[434, 246, 241, 241, 241, 241, 241, 241, 241, 396]"
-1,0,5,20230114,08:43:43,58711,1,[548]
-1,0,5,20230114,08:43:44,58741,0,[]
1,0,15,20230114,08:43:56,58988,8,"[332, 154, 335, 119, 172, 236, 195, 365]"
-1,0,5,20230114,08:43:59,59072,0,[]
1,0,19,20230114,08:44:11,59311,10,"[259, 259, 215, 246, 243, 243, 241, 243, 246, 261]"
-1,0,3,20230114,08:44:15,59392,19,"[436, 312, 279, 200, 325, 396, 297, 297, 259, 368, 297, 236, 198, 248, 480, 198, 332, 355, 347]"
-1,0,5,20230114,09:18:48,103020,5,"[193, 182, 182, 185, 198]"
1,0,28,20230114,09:31:32,119087,11,"[259, 254, 254, 251, 248, 248, 248, 248, 246, 248, 264]"
-1,0,5,20230114,09:36:03,124797,7,"[210, 205, 205, 205, 208, 210, 218]"
1,0,23,20230114,09:42:44,133182,17,"[220, 434, 208, 205, 208, 205, 205, 101, 205, 205, 205, 208, 208, 208, 210, 215, 223]"
1,0,26,20230114,09:50:58,143588,20,"[203, 193, 190, 182, 182, 182, 187, 187, 187, 187, 185, 185, 185, 185, 185, 185, 182, 182, 185, 193]"
-1,0,3,20230114,09:52:25,145418,0,[]
-1,0,4,20230114,09:53:00,146144,4,"[254, 251, 251, 261]"
-1,0,4,20230114,09:53:48,147163,7,"[441, 441, 180, 172, 172, 172, 177]"
-1,0,5,20230114,09:55:14,148965,9,"[363, 408, 243, 332, 335, 335, 335, 347, 347]"
1,0,26,20230114,09:55:21,149105,19,"[185, 185, 180, 182, 180, 180, 172, 170, 167, 170, 167, 182, 185, 182, 182, 180, 177, 175, 175]"
-1,0,5,20230114,09:55:27,149248,5,"[322, 320, 320, 325, 345]"
-1,0,4,20230114,09:57:02,151237,4,"[220, 220, 147, 236]"
-1,0,5,20230114,09:57:13,151456,4,"[304, 302, 302, 304]"
-1,0,5,20230114,09:57:44,152117,6,"[520, 353, 254, 281, 281, 289]"
1,0,39,20230114,09:58:08,152650,14,"[464, 464, 284, 157, 154, 154, 152, 152, 152, 152, 149, 147, 149, 157]"
-1,0,3,20230114,09:59:22,154178,4,"[345, 337, 335, 337]"
-1,0,5,20230114,09:59:25,154245,4,"[403, 317, 320, 317]"
-1,0,4,20230114,09:59:42,154628,6,"[378, 373, 370, 370, 370, 370]"
-1,0,4,20230114,09:59:44,154649,5,"[360, 360, 363, 373, 373]"
1,0,24,20230114,09:59:47,154699,16,"[228, 226, 226, 228, 228, 228, 228, 228, 231, 231, 233, 233, 236, 238, 243, 256]"
-1,0,5,20230114,09:59:54,154857,3,"[365, 363, 365]"
1,0,31,20230114,09:59:58,154950,13,"[302, 302, 299, 299, 304, 304, 304, 203, 307, 309, 314, 320, 327]"
-1,0,3,20230114,10:00:36,155741,3,"[287, 284, 287]"
-1,0,5,20230114,10:03:41,159647,1,[523]
1,0,32,20230114,10:09:31,166997,11,"[261, 256, 259, 256, 256, 256, 259, 259, 261, 274, 274]"
1,0,28,20230114,10:10:21,168067,7,"[261, 243, 243, 243, 241, 241, 238]"
-1,0,4,20230114,10:13:45,172351,1,[370]
1,0,36,20230114,10:14:40,173500,13,"[137, 132, 129, 129, 124, 127, 127, 127, 124, 124, 124, 129, 139]"
-1,0,6,20230114,10:19:00,178992,1,[381]
-1,0,4,20230114,10:38:31,203605,10,"[170, 157, 157, 157, 154, 154, 157, 157, 157, 327]"
1,0,36,20230114,10:40:05,205564,14,"[289, 165, 160, 162, 160, 160, 160, 144, 144, 154, 137, 160, 154, 152]"
-1,0,5,20230114,10:48:22,216017,4,"[215, 210, 210, 215]"
-1,0,4,20230114,11:01:20,232362,4,"[314, 307, 304, 307]"
1,0,25,20230114,11:04:18,236119,6,"[213, 213, 213, 213, 213, 226]"
-1,0,4,20230114,11:06:18,238642,8,"[299, 276, 274, 274, 276, 284, 284, 284]"
1,0,32,20230114,11:06:26,238814,12,"[200, 195, 193, 193, 193, 190, 190, 190, 190, 193, 190, 198]"
-1,0,5,20230114,11:07:01,239547,5,"[172, 167, 167, 170, 177]"
-1,0,6,20230114,11:07:33,240219,6,"[556, 266, 269, 269, 269, 414]"
-1,0,5,20230114,11:24:05,261074,8,"[236, 228, 228, 226, 226, 226, 226, 226]"
-1,0,6,20230114,11:33:34,273030,4,"[254, 251, 251, 256]"
1,0,28,20230114,11:34:45,274545,13,"[162, 154, 142, 142, 139, 137, 134, 134, 109, 134, 106, 137, 142]"
1,0,25,20230114,11:40:25,281706,10,"[220, 220, 218, 218, 220, 220, 223, 223, 226, 236]"
1,0,25,20230114,11:41:33,283134,27,"[231, 528, 223, 218, 177, 60, 213, 210, 210, 215, 210, 167, 213, 213, 205, 215, 215, 215, 215, 215, 215, 213, 213, 210, 210, 195, 213]"
1,0,24,20230114,11:41:39,283236,12,"[269, 269, 269, 266, 264, 264, 264, 264, 264, 261, 264, 269]"
-1,0,4,20230114,11:44:17,286577,4,"[223, 220, 220, 220]"
-1,0,4,20230114,11:56:29,301910,4,"[269, 254, 261, 256]"
-1,0,5,20230114,11:56:30,301936,3,"[266, 261, 266]"
1,0,22,20230114,11:58:11,304048,8,"[266, 251, 251, 251, 251, 246, 246, 246]"
1,0,29,20230114,11:59:40,305931,7,"[215, 203, 200, 200, 203, 203, 210]"
-1,0,5,20230114,12:01:06,307745,7,"[505, 289, 292, 276, 279, 406, 294]"
-1,0,4,20230114,12:04:56,312591,2,"[487, 487]"
1,0,26,20230114,12:18:58,330307,19,"[152, 213, 213, 213, 213, 213, 213, 213, 213, 215, 215, 215, 215, 218, 218, 218, 223, 226, 226]"
1,0,29,20230114,12:21:10,333094,12,"[403, 274, 271, 271, 274, 182, 99, 106, 129, 279, 355, 96]"
-1,0,5,20230114,12:24:07,336833,6,"[228, 210, 215, 215, 213, 213]"
1,0,28,20230114,12:30:57,345444,8,"[154, 149, 152, 152, 152, 152, 154, 165]"
-1,0,5,20230114,12:45:46,364121,6,"[528, 360, 353, 353, 353, 365]"
1,0,26,20230114,12:46:08,364567,5,"[226, 228, 228, 228, 231]"
-1,0,5,20230114,12:47:19,366075,4,"[365, 363, 365, 373]"
-1,0,4,20230114,12:47:32,366361,6,"[358, 340, 342, 355, 358, 370]"
-1,0,4,20230114,12:49:24,368708,1,[386]
-1,0,5,20230114,12:49:47,369184,1,[538]
1,0,29,20230114,12:50:10,369658,7,"[231, 210, 205, 76, 208, 210, 495]"
1,0,32,20230114,12:51:00,370739,25,"[383, 381, 424, 368, 347, 347, 368, 370, 261, 355, 358, 355, 353, 350, 347, 347, 350, 287, 345, 345, 342, 350, 345, 347, 350]"
-1,0,4,20230114,12:54:52,375602,2,"[561, 431]"
1,0,29,20230114,12:56:12,377283,51,"[243, 233, 228, 226, 220, 218, 215, 210, 208, 205, 205, 203, 200, 198, 198, 198, 198, 200, 58, 203, 205, 205, 205, 203, 203, 203, 200, 200, 198, 124, 198, 195, 195, 195, 195, 106, 195, 195, 195, 198, 198, 198, 198, 198, 198, 195, 195, 195, 195, 203, 208]"
1,0,27,20230114,12:56:43,377926,17,"[358, 243, 228, 223, 223, 223, 223, 223, 220, 220, 218, 213, 147, 218, 139, 218, 220]"
-1,0,3,20230114,12:57:52,379404,5,"[520, 447, 447, 302, 309]"
-1,0,4,20230114,12:59:48,381834,1,[373]
1,0,31,20230114,13:01:40,384191,7,"[424, 187, 187, 190, 190, 190, 203]"
-1,0,3,20230114,13:01:55,384511,6,"[314, 281, 284, 292, 292, 299]"
-1,0,3,20230114,13:02:14,384903,3,"[317, 314, 320]"
1,0,24,20230114,13:02:32,385287,8,"[241, 241, 238, 238, 238, 238, 259, 246]"
-1,0,4,20230114,13:04:56,388326,6,"[383, 363, 363, 264, 363, 378]"
-1,0,4,20230114,13:05:11,388633,5,"[373, 312, 347, 347, 350]"
-1,0,4,20230114,13:09:36,394221,5,"[381, 381, 368, 378, 388]"
-1,0,5,20230114,13:09:56,394621,3,"[294, 294, 292]"
-1,0,4,20230114,13:10:04,394799,4,"[355, 254, 215, 279]"
-1,0,3,20230114,13:10:37,395488,5,"[340, 309, 302, 302, 312]"
-1,0,6,20230114,13:10:40,395562,4,"[355, 332, 355, 355]"
-1,0,4,20230114,13:10:49,395724,4,"[495, 317, 276, 317]"
-1,0,7,20230114,13:10:52,395806,6,"[363, 269, 345, 340, 340, 546]"
1,0,27,20230114,13:11:00,395968,6,"[269, 243, 261, 261, 259, 264]"
1,0,24,20230114,13:13:05,398601,13,"[375, 198, 198, 198, 195, 198, 200, 203, 205, 208, 215, 218, 228]"
1,0,21,20230114,13:19:45,406982,16,"[210, 205, 114, 203, 200, 198, 198, 195, 195, 195, 195, 195, 198, 198, 200, 203]"
-1,0,4,20230114,13:22:51,410885,1,[406]
-1,0,6,20230114,13:40:51,433609,5,"[431, 172, 170, 172, 172]"
-1,0,5,20230114,13:44:12,437839,5,"[104, 86, 86, 104, 101]"
-1,0,6,20230114,13:45:36,439616,4,"[104, 96, 104, 106]"
1,0,31,20230114,13:46:17,440471,32,"[121, 119, 119, 119, 116, 119, 116, 116, 119, 119, 119, 119, 119, 119, 119, 119, 119, 116, 116, 116, 114, 114, 114, 111, 114, 114, 116, 116, 119, 119, 124, 132]"
-1,0,5,20230114,13:53:24,449432,3,"[370, 360, 370]"
1,0,16,20230114,13:53:28,449519,7,"[180, 175, 172, 172, 175, 177, 187]"
-1,0,6,20230114,13:53:40,449766,2,"[355, 355]"
-1,0,5,20230114,13:54:47,451162,4,"[421, 424, 426, 431]"
-1,0,5,20230114,13:55:36,452206,3,"[398, 411, 495]"
1,0,23,20230114,13:55:42,452341,11,"[355, 457, 327, 170, 147, 327, 327, 325, 325, 325, 332]"
1,0,25,20230114,13:55:55,452591,8,"[322, 325, 304, 307, 307, 307, 304, 309]"
-1,0,4,20230114,13:56:31,453361,4,"[251, 355, 355, 365]"
1,0,36,20230114,13:56:33,453397,21,"[218, 215, 210, 205, 205, 208, 213, 215, 218, 218, 220, 223, 223, 223, 223, 228, 231, 231, 236, 241, 254]"
-1,0,6,20230114,13:56:48,453734,4,"[342, 342, 345, 347]"
-1,0,5,20230114,13:57:00,453963,5,"[528, 243, 322, 322, 452]"
-1,0,6,20230114,13:57:15,454296,4,"[340, 261, 330, 332]"
1,0,28,20230114,13:57:36,454728,8,"[297, 556, 294, 292, 294, 294, 297, 518]"
1,0,30,20230114,13:57:46,454946,5,"[198, 200, 200, 200, 203]"
1,0,32,20230114,13:57:52,455058,8,"[256, 243, 238, 236, 236, 236, 238, 256]"
1,0,28,20230114,13:58:15,455571,5,"[307, 180, 299, 302, 299]"
-1,0,4,20230114,13:59:08,456669,3,"[332, 332, 332]"
-1,0,5,20230114,13:59:22,456943,4,"[350, 345, 345, 347]"
-1,0,6,20230114,13:59:29,457106,4,"[320, 314, 314, 317]"
-1,0,6,20230114,14:00:18,458154,4,"[444, 325, 327, 467]"
-1,0,4,20230114,14:00:40,458604,4,"[375, 378, 381, 401]"
1,0,29,20230114,14:00:45,458708,11,"[355, 231, 231, 231, 233, 238, 309, 248, 248, 226, 246]"
-1,0,5,20230114,14:00:53,458872,4,"[284, 355, 355, 363]"
-1,0,6,20230114,14:01:21,459461,5,"[388, 386, 388, 388, 485]"
-1,0,5,20230114,14:01:24,459508,5,"[408, 381, 378, 383, 391]"
1,0,21,20230114,14:01:33,459718,9,"[175, 175, 177, 177, 180, 180, 180, 185, 193]"
-1,0,4,20230114,14:02:01,460295,7,"[541, 373, 378, 398, 393, 396, 373]"
1,0,18,20230114,14:02:57,461469,8,"[482, 241, 180, 177, 177, 182, 185, 193]"
-1,0,5,20230114,14:03:02,461586,4,"[391, 388, 393, 393]"
-1,0,5,20230114,14:03:07,461689,8,"[393, 538, 271, 116, 274, 279, 60, 248]"
-1,0,7,20230114,14:03:08,461714,5,"[383, 360, 355, 355, 429]"
1,0,25,20230114,14:03:39,462363,9,"[302, 294, 294, 294, 294, 297, 297, 299, 335]"
1,0,26,20230114,14:03:57,462745,10,"[226, 218, 215, 215, 213, 213, 210, 213, 218, 401]"
-1,0,5,20230114,14:04:03,462872,3,"[370, 383, 393]"
-1,0,4,20230114,14:04:19,463216,5,"[345, 134, 337, 337, 355]"
-1,0,6,20230114,14:04:26,463340,5,"[294, 292, 292, 294, 368]"
-1,0,5,20230114,14:05:04,464145,5,"[365, 353, 353, 353, 355]"
-1,0,6,20230114,14:05:09,464257,7,"[299, 325, 322, 325, 325, 330, 355]"
-1,0,5,20230114,14:05:38,464862,4,"[355, 347, 350, 350]"
-1,0,5,20230114,14:05:43,464970,6,"[480, 482, 482, 482, 487, 373]"
-1,0,5,20230114,14:18:44,481429,1,[441]
-1,0,6,20230114,14:18:46,481478,0,[]
-1,0,5,20230114,14:18:48,481512,8,"[320, 307, 307, 304, 304, 307, 309, 116]"
-1,0,8,20230114,14:18:51,481583,1,[436]
-1,0,7,20230114,14:24:45,489024,8,"[261, 284, 259, 256, 256, 259, 256, 261]"
1,0,37,20230114,14:24:48,489099,22,"[233, 231, 231, 231, 231, 233, 233, 233, 236, 236, 238, 238, 243, 243, 243, 246, 243, 246, 246, 243, 246, 248]"
-1,0,4,20230114,14:27:26,492388,17,"[566, 320, 309, 307, 312, 299, 317, 302, 304, 304, 307, 307, 312, 312, 314, 317, 322]"
-1,0,5,20230114,14:35:08,502147,0,[]
-1,0,5,20230114,14:35:15,502307,10,"[553, 289, 271, 264, 259, 259, 256, 256, 259, 271]"
-1,0,4,20230119,07:12:07,21688,3,"[510, 500, 312]"
-1,0,5,20230119,07:12:17,21894,0,[]
-1,0,4,20230119,07:12:31,22185,5,"[378, 373, 373, 373, 381]"
-1,0,5,20230119,07:12:42,22418,11,"[340, 332, 314, 317, 320, 320, 325, 330, 332, 342, 365]"
-1,0,6,20230119,07:12:45,22469,8,"[386, 378, 363, 363, 365, 363, 365, 378]"
-1,0,5,20230119,07:12:47,22502,1,[464]
-1,0,6,20230119,07:12:48,22530,1,[497]
1,0,36,20230119,07:12:59,22769,4,"[210, 215, 223, 231]"
-1,0,5,20230119,07:13:13,23069,5,"[447, 439, 439, 439, 439]"
-1,0,6,20230119,07:13:14,23090,1,[518]
-1,0,4,20230119,07:13:37,23573,5,"[360, 358, 355, 358, 360]"
1,0,45,20230119,07:13:40,23636,19,"[525, 406, 218, 170, 55, 215, 215, 215, 215, 215, 218, 58, 93, 220, 233, 233, 243, 243, 256]"
-1,0,5,20230119,07:14:11,24291,6,"[358, 340, 340, 337, 337, 337]"
-1,0,4,20230119,07:15:12,25578,10,"[525, 469, 373, 360, 360, 312, 426, 358, 459, 459]"
-1,0,5,20230119,07:16:20,27015,4,"[332, 299, 320, 325]"
-1,0,5,20230119,07:18:10,29322,5,"[358, 322, 317, 317, 320]"
1,0,43,20230119,07:18:40,29965,14,"[233, 228, 226, 226, 223, 223, 223, 223, 226, 226, 228, 231, 231, 238]"
-1,0,6,20230119,07:21:04,32992,1,[421]
-1,0,5,20230119,07:22:20,34566,6,"[302, 274, 297, 297, 297, 312]"
-1,0,5,20230119,07:22:31,34821,8,"[335, 320, 320, 320, 320, 322, 330, 353]"
-1,0,4,20230119,07:25:50,39005,5,"[320, 320, 312, 309, 309]"
1,0,48,20230119,07:26:09,39397,8,"[210, 208, 205, 203, 203, 208, 210, 215]"
1,0,45,20230119,07:26:44,40127,13,"[322, 317, 317, 320, 320, 320, 320, 320, 320, 320, 322, 327, 330]"
-1,0,4,20230119,07:27:56,41645,4,"[335, 335, 335, 335]"
1,0,39,20230119,07:29:39,43805,16,"[401, 355, 510, 325, 320, 320, 322, 322, 322, 322, 320, 322, 322, 325, 332, 358]"
1,0,45,20230119,07:31:23,45973,9,"[307, 292, 284, 281, 281, 279, 279, 279, 279]"
1,0,45,20230119,07:44:27,62455,17,"[238, 327, 236, 231, 233, 231, 233, 236, 236, 233, 233, 233, 236, 236, 238, 243, 254]"
-1,0,5,20230119,07:44:40,62733,7,"[345, 327, 320, 322, 322, 322, 335]"
-1,0,3,20230119,07:44:59,63125,7,"[332, 297, 292, 292, 294, 294, 294]"
-1,0,4,20230119,07:47:17,66011,6,"[441, 307, 304, 304, 304, 317]"
-1,0,5,20230119,07:47:29,66274,5,"[322, 299, 302, 304, 419]"
1,0,52,20230119,07:51:49,71736,6,"[142, 132, 114, 129, 129, 137]"
1,0,32,20230119,07:52:45,72911,9,"[198, 190, 193, 177, 185, 185, 187, 185, 193]"
-1,0,5,20230119,07:52:50,73029,3,"[307, 302, 304]"
-1,0,5,20230119,07:55:06,75841,6,"[220, 210, 208, 205, 210, 210]"
-1,0,5,20230119,08:07:57,92036,5,"[129, 226, 226, 223, 220]"
-1,0,5,20230119,08:08:31,92754,1,[368]
-1,0,5,20230119,08:10:21,95079,4,"[556, 238, 236, 241]"
-1,0,6,20230119,08:12:35,97894,5,"[190, 175, 175, 175, 180]"
-1,0,4,20230119,08:12:57,98358,8,"[213, 203, 203, 203, 185, 208, 403, 543]"
-1,0,6,20230119,08:13:23,98917,5,"[170, 165, 165, 165, 172]"
-1,0,6,20230119,08:46:01,140046,4,"[160, 152, 152, 149]"
-1,0,5,20230119,08:52:11,147831,12,"[210, 185, 170, 170, 114, 170, 167, 165, 167, 170, 172, 259]"
-1,0,5,20230119,08:52:15,147906,3,"[231, 220, 223]"
-1,0,7,20230119,08:55:49,152396,4,"[287, 281, 276, 139]"
1,0,44,20230119,08:56:03,152685,8,"[254, 251, 251, 248, 220, 220, 154, 86]"
1,0,42,20230119,08:57:56,155023,11,"[236, 233, 233, 231, 231, 144, 233, 233, 236, 241, 248]"
1,4,19,20230119,08:58:11,155330,27,"[365, 312, 259, 251, 114, 73, 99, 238, 238, 238, 238, 243, 248, 241, 241, 241, 236, 236, 147, 236, 233, 236, 210, 228, 271, 510, 398]"
1,4,37,20230119,08:58:11,155330,27,"[365, 312, 259, 251, 114, 73, 99, 238, 238, 238, 238, 243, 248, 241, 241, 241, 236, 236, 147, 236, 233, 236, 210, 228, 271, 510, 398]"
1,0,39,20230119,08:58:16,155435,12,"[246, 236, 238, 236, 236, 236, 236, 236, 236, 236, 238, 248]"
1,0,41,20230119,09:02:49,161190,11,"[208, 208, 109, 203, 205, 205, 205, 205, 210, 223, 223]"
1,0,39,20230119,09:09:03,169040,8,"[294, 292, 292, 292, 294, 292, 314, 314]"
-1,0,7,20230119,09:09:26,169529,5,"[383, 373, 373, 381, 381]"
